python : import time: self [us] | cumulative | imported package
No linha:1 caractere:1
+ python -X importtime -c "import src.besx.entrypoints.dashboard.stream ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (import time: se...mported package:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.728 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.728 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
